Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS
E0,12/09/2020,Fulham,Arsenal,0,3,A,0,1,A,6.16,4.51,1.56,0-1,0-3
E0,12/09/2020,Crystal Palace,Southampton,1,0,H,1,0,H,3.32,3.29,2.4,1-0,1-0
E0,12/09/2020,Liverpool,Leeds,4,3,H,3,2,H,1.31,6.25,9.92,3-2,4-3
E0,12/09/2020,West Ham,Newcastle,0,2,A,0,0,D,2.18,3.61,3.5,0-0,0-2
E0,13/09/2020,West Brom,Leicester,0,3,A,0,0,D,4,3.59,2,0-0,0-3
E0,13/09/2020,Tottenham,Everton,0,1,A,0,0,D,1.94,3.57,4.3,0-0,0-1
E0,14/09/2020,Brighton,Chelsea,1,3,A,0,1,A,5.36,4.34,1.65,0-1,1-3
E0,14/09/2020,Sheffield United,Wolves,0,2,A,0,2,A,3.41,3.03,2.46,0-2,0-2
E0,19/09/2020,Everton,West Brom,5,2,H,2,1,H,1.55,4.33,6.46,2-1,5-2
E0,19/09/2020,Leeds,Fulham,4,3,H,2,1,H,1.65,4.05,5.61,2-1,4-3
E0,19/09/2020,Man United,Crystal Palace,1,3,A,0,1,A,1.3,5.88,9.8,0-1,1-3
E0,19/09/2020,Arsenal,West Ham,2,1,H,1,1,D,1.54,4.58,6.09,1-1,2-1
E0,20/09/2020,Southampton,Tottenham,2,5,A,1,1,D,3.12,3.39,2.41,1-1,2-5
E0,20/09/2020,Newcastle,Brighton,0,3,A,0,2,A,2.66,3.22,2.91,0-2,0-3
E0,20/09/2020,Chelsea,Liverpool,0,2,A,0,0,D,3.2,3.85,2.19,0-0,0-2
E0,20/09/2020,Leicester,Burnley,4,2,H,1,1,D,1.63,4.13,5.79,1-1,4-2
E0,21/09/2020,Aston Villa,Sheffield United,1,0,H,0,0,D,2.77,3.22,2.78,0-0,1-0
E0,21/09/2020,Wolves,Man City,1,3,A,0,2,A,6.27,4.35,1.56,0-2,1-3
E1,11/09/2020,Watford,Middlesbrough,1,0,H,1,0,H,1.99,3.46,4.12,1-0,1-0
E1,12/09/2020,Birmingham,Brentford,1,0,H,1,0,H,4.7,3.58,1.84,1-0,1-0
E1,12/09/2020,Wycombe,Rotherham,0,1,A,0,0,D,2.84,3.33,2.58,0-0,0-1
E1,12/09/2020,Barnsley,Luton,0,1,A,0,0,D,2.08,3.47,3.78,0-0,0-1
E1,12/09/2020,Bournemouth,Blackburn,3,2,H,1,1,D,2.06,3.49,3.81,1-1,3-2
E1,12/09/2020,Bristol City,Coventry,2,1,H,1,1,D,2.19,3.38,3.49,1-1,2-1
E1,12/09/2020,Cardiff,Sheffield Weds,0,2,A,0,2,A,2.15,3.29,3.79,0-2,0-2
E1,12/09/2020,Derby,Reading,0,2,A,0,2,A,2.06,3.51,3.79,0-2,0-2
E1,12/09/2020,Huddersfield,Norwich,0,1,A,0,0,D,3.56,3.44,2.16,0-0,0-1
E1,12/09/2020,Millwall,Stoke,0,0,D,0,0,D,2.67,3.11,2.97,0-0,0-0
E1,12/09/2020,Preston,Swansea,0,1,A,0,0,D,2.38,3.22,3.24,0-0,0-1
E1,12/09/2020,QPR,Nottm Forest,2,0,H,0,0,D,3.12,3.28,2.45,0-0,2-0
E1,18/09/2020,Coventry,QPR,3,2,H,1,1,D,2.49,3.33,3.08,1-1,3-2
E1,19/09/2020,Nottm Forest,Cardiff,0,2,A,0,2,A,2.61,3.22,2.88,0-2,0-2
E1,19/09/2020,Blackburn,Wycombe,5,0,H,3,0,H,1.6,3.82,6.41,3-0,5-0
E1,19/09/2020,Brentford,Huddersfield,3,0,H,0,0,D,1.57,3.84,6.91,0-0,3-0
E1,19/09/2020,Luton,Derby,2,1,H,1,0,H,2.78,3.14,2.76,1-0,2-1
E1,19/09/2020,Middlesbrough,Bournemouth,1,1,D,0,1,A,2.88,3.24,2.6,0-1,1-1
E1,19/09/2020,Norwich,Preston,2,2,D,1,2,A,1.85,3.64,4.48,1-2,2-2
E1,19/09/2020,Reading,Barnsley,2,0,H,0,0,D,2.46,3.13,3.19,0-0,2-0
E1,19/09/2020,Rotherham,Millwall,0,1,A,0,0,D,2.92,3.08,2.68,0-0,0-1
E1,19/09/2020,Sheffield Weds,Watford,0,0,D,0,0,D,2.86,3.17,2.67,0-0,0-0
E1,19/09/2020,Swansea,Birmingham,0,0,D,0,0,D,2.07,3.12,4.23,0-0,0-0
E1,20/09/2020,Stoke,Bristol City,0,2,A,0,1,A,1.97,3.41,4.22,0-1,0-2
E2,12/09/2020,Accrington,Peterboro,2,0,H,1,0,H,3.45,3.65,2.1,1-0,2-0
E2,12/09/2020,Crewe,Charlton,0,2,A,0,2,A,2.82,3.4,2.56,0-2,0-2
E2,12/09/2020,Doncaster,Milton Keynes Dons,1,1,D,0,0,D,2.16,3.34,3.7,0-0,1-1
E2,12/09/2020,Fleetwood Town,Burton,2,1,H,1,0,H,1.97,3.61,3.98,1-0,2-1
E2,12/09/2020,Gillingham,Hull,0,2,A,0,1,A,2.67,3.32,2.75,0-1,0-2
E2,12/09/2020,Lincoln,Oxford,2,0,H,1,0,H,3.01,3.34,2.45,1-0,2-0
E2,12/09/2020,Northampton,AFC Wimbledon,2,2,D,2,2,D,2.24,3.4,3.41,2-2,2-2
E2,12/09/2020,Plymouth,Blackpool,1,0,H,1,0,H,2.56,3.49,2.75,1-0,1-0
E2,12/09/2020,Portsmouth,Shrewsbury,0,0,D,0,0,D,1.79,3.57,5,0-0,0-0
E2,12/09/2020,Sunderland,Bristol Rvs,1,1,D,0,1,A,1.76,3.8,4.9,0-1,1-1
E2,12/09/2020,Swindon,Rochdale,3,1,H,3,0,H,1.93,3.78,3.95,3-0,3-1
E2,13/09/2020,Ipswich,Wigan,2,0,H,1,0,H,,,,1-0,2-0
E2,19/09/2020,AFC Wimbledon,Plymouth,4,4,D,1,2,A,2.68,3.38,2.7,1-2,4-4
E2,19/09/2020,Blackpool,Swindon,2,0,H,1,0,H,2.1,3.63,3.6,1-0,2-0
E2,19/09/2020,Bristol Rvs,Ipswich,0,2,A,0,0,D,2.94,3.46,2.51,0-0,0-2
E2,19/09/2020,Burton,Accrington,2,1,H,0,0,D,2.28,3.55,3.25,0-0,2-1
E2,19/09/2020,Charlton,Doncaster,1,3,A,0,1,A,2.1,3.59,3.64,0-1,1-3
E2,19/09/2020,Hull,Crewe,1,0,H,0,0,D,1.98,3.79,3.85,0-0,1-0
E2,19/09/2020,Milton Keynes Dons,Lincoln,1,2,A,0,1,A,2.81,3.34,2.69,0-1,1-2
E2,19/09/2020,Oxford,Sunderland,0,2,A,0,0,D,2.82,3.36,2.66,0-0,0-2
E2,19/09/2020,Peterboro,Fleetwood Town,2,1,H,0,0,D,2.21,3.44,3.5,0-0,2-1
E2,19/09/2020,Shrewsbury,Northampton,1,2,A,0,1,A,2.23,3.37,3.39,0-1,1-2
E2,19/09/2020,Wigan,Gillingham,2,3,A,1,2,A,2.61,3.49,2.79,1-2,2-3
E2,20/09/2020,Rochdale,Portsmouth,0,0,D,0,0,D,5.19,3.85,1.73,0-0,0-0
E3,12/09/2020,Barrow,Stevenage,1,1,D,1,0,H,2.21,3.45,3.36,1-0,1-1
E3,12/09/2020,Bolton,Forest Green,0,1,A,0,0,D,2.21,3.43,3.44,0-0,0-1
E3,12/09/2020,Bradford,Colchester,0,0,D,0,0,D,2.22,3.26,3.55,0-0,0-0
E3,12/09/2020,Cambridge,Carlisle,3,0,H,2,0,H,2.45,3.29,3.06,2-0,3-0
E3,12/09/2020,Cheltenham,Morecambe,1,2,A,1,0,H,1.88,3.64,4.27,1-0,1-2
E3,12/09/2020,Mansfield,Tranmere,0,0,D,0,0,D,2.4,3.35,3.09,0-0,0-0
E3,12/09/2020,Oldham,Leyton Orient,0,1,A,0,0,D,2.34,3.43,3.12,0-0,0-1
E3,12/09/2020,Port Vale,Crawley Town,2,0,H,1,0,H,1.91,3.83,4.01,1-0,2-0
E3,12/09/2020,Salford,Exeter,2,2,D,1,2,A,2.12,3.36,3.69,1-2,2-2
E3,12/09/2020,Scunthorpe,Newport County,1,1,D,0,1,A,2.63,3.24,2.9,0-1,1-1
E3,12/09/2020,Southend,Harrogate,0,4,A,0,2,A,2.56,3.4,2.87,0-2,0-4
E3,12/09/2020,Walsall,Grimsby,1,0,H,0,0,D,2.16,3.47,3.47,0-0,1-0
E3,19/09/2020,Carlisle,Southend,2,0,H,2,0,H,1.68,4.06,5.26,2-0,2-0
E3,19/09/2020,Colchester,Bolton,2,0,H,1,0,H,2.63,3.43,2.8,1-0,2-0
E3,19/09/2020,Crawley Town,Scunthorpe,1,0,H,1,0,H,2.52,3.44,2.83,1-0,1-0
E3,19/09/2020,Exeter,Port Vale,0,2,A,0,1,A,2.21,3.3,3.65,0-1,0-2
E3,19/09/2020,Forest Green,Bradford,2,2,D,0,0,D,2.25,3.35,3.5,0-0,2-2
E3,19/09/2020,Grimsby,Salford,0,4,A,0,1,A,2.96,3.41,2.52,0-1,0-4
E3,19/09/2020,Harrogate,Walsall,2,2,D,2,1,H,2.27,3.45,3.37,2-1,2-2
E3,19/09/2020,Leyton Orient,Mansfield,2,2,D,0,0,D,2.92,3.55,2.48,0-0,2-2
E3,19/09/2020,Morecambe,Cambridge,0,5,A,0,3,A,2.53,3.11,3.21,0-3,0-5
E3,19/09/2020,Newport County,Barrow,2,1,H,1,1,D,2.25,3.41,3.44,1-1,2-1
E3,19/09/2020,Stevenage,Oldham,3,0,H,0,0,D,2.56,3.25,2.92,0-0,3-0
E3,19/09/2020,Tranmere,Cheltenham,0,3,A,0,3,A,2.55,3.49,2.86,0-3,0-3
SP1,12/09/2020,Eibar,Celta,0,0,D,0,0,D,2.6,3.22,3.01,0-0,0-0
SP1,12/09/2020,Granada,Ath Bilbao,2,0,H,0,0,D,2.92,3.02,2.82,0-0,2-0
SP1,12/09/2020,Cadiz,Osasuna,0,2,A,0,1,A,2.87,3.04,2.86,0-1,0-2
SP1,13/09/2020,Alaves,Betis,0,1,A,0,0,D,2.88,3.32,2.64,0-0,0-1
SP1,13/09/2020,Valladolid,Sociedad,1,1,D,1,0,H,2.98,3.3,2.57,1-0,1-1
SP1,13/09/2020,Villarreal,Huesca,1,1,D,0,1,A,1.57,4.21,6.36,0-1,1-1
SP1,13/09/2020,Valencia,Levante,4,2,H,2,2,D,2.14,3.48,3.66,2-2,4-2
SP1,19/09/2020,Villarreal,Eibar,2,1,H,0,0,D,1.61,4.12,5.93,0-0,2-1
SP1,19/09/2020,Getafe,Osasuna,1,0,H,0,0,D,2.02,3.24,4.4,0-0,1-0
SP1,19/09/2020,Celta,Valencia,2,1,H,1,0,H,2.25,3.58,3.22,1-0,2-1
SP1,20/09/2020,Huesca,Cadiz,0,2,A,0,1,A,2.21,2.99,4.07,0-1,0-2
SP1,20/09/2020,Betis,Valladolid,2,0,H,2,0,H,1.87,3.63,4.52,2-0,2-0
SP1,20/09/2020,Granada,Alaves,2,1,H,1,1,D,2.1,3.08,4.3,1-1,2-1
SP1,20/09/2020,Sociedad,Real Madrid,0,0,D,0,0,D,4.83,3.85,1.76,0-0,0-0
SP2,12/09/2020,Ponferradina,Castellon,1,2,A,1,1,D,2.26,2.97,3.84,1-1,1-2
SP2,12/09/2020,Leganes,Las Palmas,1,0,H,0,0,D,1.93,3.29,4.66,0-0,1-0
SP2,12/09/2020,Sp Gijon,UD Logrones,1,0,H,0,0,D,2.06,3.13,4.3,0-0,1-0
SP2,12/09/2020,Espanol,Albacete,3,0,H,2,0,H,1.68,3.48,6.41,2-0,3-0
SP2,13/09/2020,Oviedo,Cartagena,0,0,D,0,0,D,2.21,3.11,3.76,0-0,0-0
SP2,13/09/2020,Mallorca,Vallecano,0,1,A,0,0,D,2.45,3.33,3.02,0-0,0-1
SP2,13/09/2020,Fuenlabrada,Lugo,2,0,H,0,0,D,2.22,3.04,3.84,0-0,2-0
SP2,13/09/2020,Mirandes,Alcorcon,0,0,D,0,0,D,2.97,2.94,2.76,0-0,0-0
SP2,13/09/2020,Tenerife,Malaga,2,0,H,1,0,H,1.81,3.4,5.18,1-0,2-0
SP2,19/09/2020,Mirandes,Oviedo,1,1,D,0,0,D,2.86,2.84,2.95,0-0,1-1
SP2,19/09/2020,Alcorcon,Tenerife,2,0,H,0,0,D,2.73,2.7,3.31,0-0,2-0
SP2,19/09/2020,Castellon,Malaga,0,1,A,0,1,A,2.37,2.72,4.01,0-1,0-1
SP2,19/09/2020,Vallecano,Sabadell,2,1,H,0,1,A,1.68,3.66,5.72,0-1,2-1
SP2,20/09/2020,Lugo,Leganes,2,1,H,0,1,A,4.25,3,2.12,0-1,2-1
SP2,20/09/2020,Espanol,Mallorca,0,0,D,0,0,D,1.75,3.34,5.88,0-0,0-0
SP2,20/09/2020,Albacete,Ponferradina,0,2,A,0,1,A,2.37,2.97,3.57,0-1,0-2
SP2,20/09/2020,Cartagena,Sp Gijon,0,1,A,0,0,D,3.19,2.65,2.86,0-0,0-1
SP2,20/09/2020,Las Palmas,Fuenlabrada,3,3,D,1,0,H,2.57,2.96,3.2,1-0,3-3
D1,18/09/2020,Bayern Munich,Schalke 04,8,0,H,3,0,H,1.1,12.11,27.06,3-0,8-0
D1,19/09/2020,Ein Frankfurt,Bielefeld,1,1,D,0,0,D,1.67,4.21,5.08,0-0,1-1
D1,19/09/2020,FC Koln,Hoffenheim,2,3,A,1,2,A,2.62,3.67,2.63,1-2,2-3
D1,19/09/2020,Stuttgart,Freiburg,2,3,A,0,2,A,2.33,3.51,3.14,0-2,2-3
D1,19/09/2020,Union Berlin,Augsburg,1,3,A,0,1,A,2.37,3.25,3.29,0-1,1-3
D1,19/09/2020,Werder Bremen,Hertha,1,4,A,0,2,A,2.64,3.5,2.72,0-2,1-4
D1,19/09/2020,Dortmund,Mgladbach,3,0,H,1,0,H,1.64,4.42,5.03,1-0,3-0
D1,20/09/2020,RB Leipzig,Mainz,3,1,H,2,0,H,1.37,5.49,7.98,2-0,3-1
D1,20/09/2020,Wolfsburg,Leverkusen,0,0,D,0,0,D,2.96,3.42,2.48,0-0,0-0
D2,18/09/2020,Hamburg,Fortuna Dusseldorf,2,1,H,1,0,H,2.31,3.67,3.11,1-0,2-1
D2,18/09/2020,Regensburg,Nurnberg,1,1,D,0,1,A,3.31,3.64,2.22,0-1,1-1
D2,19/09/2020,Hannover,Karlsruhe,2,0,H,1,0,H,1.66,4.04,5.25,1-0,2-0
D2,19/09/2020,Sandhausen,Darmstadt,3,2,H,2,1,H,2.46,3.25,3.06,2-1,3-2
D2,19/09/2020,Wurzburger Kickers,Erzgebirge Aue,0,3,A,0,0,D,2.27,3.35,3.34,0-0,0-3
D2,20/09/2020,Greuther Furth,Osnabruck,1,1,D,1,1,D,2.09,3.45,3.69,1-1,1-1
D2,20/09/2020,Heidenheim,Braunschweig,2,0,H,1,0,H,2.32,3.29,3.28,1-0,2-0
D2,20/09/2020,Holstein Kiel,Paderborn,1,0,H,0,0,D,2.41,3.57,2.9,0-0,1-0
D2,21/09/2020,Bochum,St Pauli,2,2,D,1,0,H,1.91,3.7,4.09,1-0,2-2
F1,21/08/2020,Bordeaux,Nantes,0,0,D,0,0,D,2.48,3.03,3.33,0-0,0-0
F1,22/08/2020,Dijon,Angers,0,1,A,0,1,A,2.79,3.09,2.84,0-1,0-1
F1,22/08/2020,Lille,Rennes,1,1,D,1,0,H,2.3,3.22,3.47,1-0,1-1
F1,23/08/2020,Monaco,Reims,2,2,D,1,2,A,1.95,3.53,4.24,1-2,2-2
F1,23/08/2020,Lorient,Strasbourg,3,1,H,0,1,A,2.62,3.19,2.96,0-1,3-1
F1,23/08/2020,Nimes,Brest,4,0,H,2,0,H,2.29,3.39,3.32,2-0,4-0
F1,23/08/2020,Nice,Lens,2,1,H,1,1,D,2.05,3.36,4.06,1-1,2-1
F1,28/08/2020,Lyon,Dijon,4,1,H,3,1,H,1.31,5.68,10.21,3-1,4-1
F1,29/08/2020,Rennes,Montpellier,2,1,H,1,0,H,2.07,3.31,3.97,1-0,2-1
F1,29/08/2020,Strasbourg,Nice,0,2,A,0,1,A,2.28,3.35,3.32,0-1,0-2
F1,30/08/2020,Reims,Lille,0,1,A,0,1,A,3.07,2.99,2.64,0-1,0-1
F1,30/08/2020,Angers,Bordeaux,0,2,A,0,2,A,2.32,3.13,3.47,0-2,0-2
F1,30/08/2020,Metz,Monaco,0,1,A,0,1,A,3.81,3.61,2.02,0-1,0-1
F1,30/08/2020,Nantes,Nimes,2,1,H,2,0,H,1.99,3.27,4.42,2-0,2-1
F1,30/08/2020,St Etienne,Lorient,2,0,H,1,0,H,2.3,3.28,3.35,1-0,2-0
F1,30/08/2020,Brest,Marseille,2,3,A,1,2,A,,,,1-2,2-3
F1,10/09/2020,Lens,Paris SG,1,0,H,0,0,D,4.7,3.99,1.71,0-0,1-0
F1,11/09/2020,Bordeaux,Lyon,0,0,D,0,0,D,4.5,3.61,1.88,0-0,0-0
F1,12/09/2020,Montpellier,Nice,3,1,H,1,0,H,2.25,3.35,3.52,1-0,3-1
F1,12/09/2020,St Etienne,Strasbourg,2,0,H,0,0,D,2.19,3.35,3.65,0-0,2-0
F1,13/09/2020,Lille,Metz,1,0,H,0,0,D,1.56,3.97,7.09,0-0,1-0
F1,13/09/2020,Angers,Reims,1,0,H,0,0,D,2.42,3.06,3.47,0-0,1-0
F1,13/09/2020,Dijon,Brest,0,2,A,0,1,A,2.59,3.22,3.03,0-1,0-2
F1,13/09/2020,Lorient,Lens,2,3,A,1,2,A,2.2,3.41,3.57,1-2,2-3
F1,13/09/2020,Nimes,Rennes,2,4,A,1,2,A,3.43,3.35,2.28,1-2,2-4
F1,13/09/2020,Monaco,Nantes,2,1,H,1,0,H,1.95,3.64,4.13,1-0,2-1
F1,13/09/2020,Paris SG,Marseille,0,1,A,0,1,A,,,,0-1,0-1
F1,15/09/2020,Montpellier,Lyon,2,1,H,1,0,H,3.96,3.52,2.06,1-0,2-1
F1,16/09/2020,Paris SG,Metz,1,0,H,0,0,D,1.27,6.31,8.34,0-0,1-0
F1,17/09/2020,Marseille,St Etienne,0,2,A,0,1,A,2.04,3.42,4.02,0-1,0-2
F1,18/09/2020,Lyon,Nimes,0,0,D,0,0,D,1.33,5.82,9.99,0-0,0-0
F1,19/09/2020,Lens,Bordeaux,2,1,H,0,0,D,2.39,3.09,3.43,0-0,2-1
F1,19/09/2020,Rennes,Monaco,2,1,H,0,1,A,2.31,3.43,3.23,0-1,2-1
F1,20/09/2020,Nice,Paris SG,0,3,A,0,2,A,7.66,4.85,1.43,0-2,0-3
F1,20/09/2020,Brest,Lorient,3,2,H,2,1,H,2.4,3.26,3.22,2-1,3-2
F1,20/09/2020,Metz,Reims,2,1,H,1,1,D,2.69,2.88,3.17,1-1,2-1
F1,20/09/2020,Montpellier,Angers,4,1,H,2,1,H,2.14,3.38,3.69,2-1,4-1
F1,20/09/2020,Strasbourg,Dijon,1,0,H,0,0,D,1.7,3.87,5.34,0-0,1-0
F1,20/09/2020,Nantes,St Etienne,2,2,D,0,1,A,2.34,3.29,3.3,0-1,2-2
F1,20/09/2020,Marseille,Lille,1,1,D,0,0,D,2.39,3.27,3.25,0-0,1-1
F2,22/08/2020,Toulouse,Dunkerque,0,1,A,0,0,D,1.7,3.32,6.32,0-0,0-1
F2,22/08/2020,Ajaccio,Chateauroux,0,1,A,0,0,D,1.7,3.43,5.91,0-0,0-1
F2,22/08/2020,Amiens,Nancy,1,0,H,0,0,D,2.15,3.48,3.4,0-0,1-0
F2,22/08/2020,Auxerre,Sochaux,0,2,A,0,1,A,2.13,2.83,4.48,0-1,0-2
F2,22/08/2020,Chambly,Paris FC,0,3,A,0,1,A,2.88,2.79,2.94,0-1,0-3
F2,22/08/2020,Clermont,Caen,0,0,D,0,0,D,2.3,2.87,3.83,0-0,0-0
F2,22/08/2020,Guingamp,Niort,0,1,A,0,1,A,1.54,3.89,6.93,0-1,0-1
F2,22/08/2020,Rodez,Grenoble,1,0,H,0,0,D,2.34,3.01,3.5,0-0,1-0
F2,22/08/2020,Valenciennes,Pau FC,3,0,H,2,0,H,2,3.1,4.54,2-0,3-0
F2,24/08/2020,Troyes,Le Havre,2,0,H,0,0,D,2.15,3,4.03,0-0,2-0
F2,29/08/2020,Caen,Ajaccio,1,0,H,1,0,H,2.66,2.78,3.16,1-0,1-0
F2,29/08/2020,Nancy,Guingamp,2,2,D,0,0,D,2.92,2.79,2.84,0-0,2-2
